639	The Backstreet Boys	Shape of My Heart	2000
640	Britney Spears & Madonna	Me Against the Music	2003
641	Janet Jackson	All For You	2001
642	Rosemary Clooney	Hey There	1954
643	Boney M	Daddy Cool	1976
644	Akon	Don't Matter	2007
645	George Baker Selection	Una Paloma Blanca	1975
646	Britney Spears	Womanizer	2008
647	Ace of Base	Don't Turn Around	1994
648	Carly Rae Jepsen	Call Me Maybe	2012
649	Coldplay	Speed of Sound	2005
650	Edwin Hawkins Singers	Oh Happy Day	1969
651	Leo Sayer	When I Need You	1977
652	Macy Gray	I Try	2000
653	The Village People	In the Navy	1979
654	Kingsmen	Louie Louie	1963
655	OMC	How Bizarre	1996
656	Mary J Blige	Family Affair	2001
657	Andy Gibb	I Just Wanna Be Your Everything	1977
658	Justin Timberlake	My Love	2006
659	Chris Montez	Let's Dance	1962
660	The Verve	Bitter Sweet Symphony	1997
661	Bananarama	Venus	1986
662	Color Me Badd	I Wanna Sex You Up	1991
663	Mika	Grace Kelly	2007
664	Mariah Carey & Whitney Houston	When You Believe	1998
665	The Fray	How to Save a Life	2007
666	John Travolta & Olivia Newton-John	Summer Nights	1978
667	Destiny's Child	Independent Women Part 1	2000
668	Abba	Knowing Me, Knowing You	1977
669	Aretha Franklin	Respect	1967
670	Cyndi Lauper	Time After Time	1984
671	Belinda Carlisle	Heaven is a Place On Earth	1988
672	Tony Bennett	Stranger in Paradise	1954
673	Al Green	Let's Stay Together	1972
674	Kylie Minogue	The Loco-Motion	1988
675	Neil Diamond	Cracklin' Rosie	1970
676	Percy Sledge	When a Man Loves a Woman	1966
677	Michael Jackson & Siedah Garrett	I Just Can't Stop Loving You	1987
678	Conway Twitty	It's Only Make Believe	1958
679	Mariah Carey	Honey	1997
680	Donny Osmond	Puppy Love	1972
681	The Marcels	Blue Moon	1961
682	Duran Duran	Wild Boys	1984
683	Ricky Nelson	Hello Mary Lou	1961
684	Donna Summer	Bad Girls	1979
685	Emilia	Big Big World	1998
686	Justin Timberlake	What Goes Around Comes Around	2007
687	The Backstreet Boys	As Long As You Love Me	1997
688	Donna Lewis	I Love You Always Forever	1996
689	Afroman	Because I Got High	2001
690	Technotronic	Pump Up the Jam	1989
691	Snoop Dogg & Pharrell Williams	Drop it Like It's Hot	2004
692	Dolly Parton	9 to 5	1981
693	Sheena Easton	Morning Train (Nine to Five)	1981
694	Creedence Clearwater Revival	Bad Moon Rising	1969
695	Barbra Streisand	Love Theme From 'A Star is Born' (Evergreen)	1977
696	Jennifer Lopez	Jenny From the Block	2002
697	Louis Armstrong	(What A) Wonderful World	1968
698	Mr Acker Bilk	Stranger On the Shore	1962
699	The Beatles	We Can Work it Out	1966
700	Simply Red	If You Don't Know Me By Now	1989
701	George Michael	Fast Love	1996
702	The Everly Brothers	Bird Dog	1958
703	Maroon 5	She Will Be Loved	2004
704	Glenn Miller	(I've Got a Gal In) Kalamazoo	1942
705	Celine Dion	The Power of Love	1994
706	Sam Cooke	Wonderful World	1960
707	Roy Orbison	Only The Lonely (Know The Way I Feel)	1960
708	Abba	Money, Money, Money	1976
709	Kylie Minogue	I Should Be So Lucky	1988
710	Gilbert O'Sullivan	Get Down	1973
711	Kelly Clarkson	Because of You	2006
712	Blondie	The Tide is High	1980
713	Harry Belafonte	Banana Boat Song	1957
714	Heart	All I Wanna Do is Make Love to You	1990
715	The Hollies	The Air That I Breathe	1974
716	Prince	Purple Rain	1984
717	Donna Summer	Love to Love You Baby	1976
718	Linkin Park	In the End	2001
719	Duran Duran	Ordinary World	1993
720	Tommy Edwards	It's All in the Game	1958
721	Depeche Mode	Enjoy the Silence	1990
722	Lifehouse	Hanging by a Moment	2001
723	The Doobie Brothers	What a Fool Believes	1979
724	Nelly	My Place	2004
725	Whitney Houston	Greatest Love of All	1986
726	Elvis Presley	Wooden Heart	1961
727	Katy Perry	Teenage Dream	2010
728	Sister Sledge	We Are Family	1979
729	Paul Anka	Lonely Boy	1959
730	Run DMC & Jason Nevins	It's Like That	1998
731	Carpenters	Please Mr Postman	1975
732	Rihanna	Pon De Replay	2005
733	Madonna	Into the Groove	1985
734	Simon & Garfunkel	Mrs Robinson	1968
735	Usher & Alicia Keys	My Boo	2004
736	Christopher Cross	Arthur's Theme (Best That You Can Do)	1981
737	Julie Covington	Don't Cry For Me Argentina	1977
738	The Jackson 5	I Want You Back	1970
739	The Cardigans	Lovefool	1997
740	Laura Branigan	Self Control	1984
741	Artie Shaw	Frenesi	1940
742	The Black Eyed Peas	My Humps	2005
743	Paula Abdul	Straight Up	1989
744	Gilbert O'Sullivan	Alone Again (Naturally)	1972
745	Pitbull	I Know You Want Me (calle Ocho)	2009
746	Fergie	London Bridge	2006
747	Paula Abdul & The Wild Pair	Opposites Attract	1990
748	Evanescence	My Immortal	2004
749	Perry Como	Prisoner of Love	1946
750	Youssou N'Dour & Neneh Cherry	7 Seconds	1994
751	Rose Royce	Car Wash	1977
752	MC Sar & The Real McCoy	Another Night	1994
753	Perez Prado	Patricia	1958
754	Simple Minds	Don't You (Forget About Me)	1985
755	Sean Paul	Temperature	2006
756	Brotherhood of Man	Save All Your Kisses For Me	1976
757	Silver Convention	Fly Robin Fly	1975
758	Lloyd Price	(You've Got) Personality	1959
759	Destiny's Child	Say My Name	2000
760	Madonna	I'll Remember	1994
761	Marvin Gaye	(Sexual) Healing	1983
762	Wings	Band On the Run	1974
763	The Rubettes	Sugar Baby Love	1974
764	Jay-Z & Linkin Park	Numb/Encore	2005
765	Jimmy Dorsey	Tangerine	1942
766	Train	Drops of Jupiter (Tell Me)	2001
767	Janis Joplin	Me & Bobby McGee	1971
768	Milli Vanilli	Girl, You Know It's True	1988
769	Guy Mitchell	Singing The Blues	1956
770	Gary Puckett & The Union Gap	Young Girl	1968
771	Glenn Miller	Moonlight Cocktail	1942
772	The Pet Shop Boys	Always On My Mind	1988
773	Jewel	You Were Meant for Me	1997
774	Shania Twain	That Don't Impress Me Much	1999
775	Chaka Khan	I Feel For You	1984
776	Chris Brown & Juelz Santana	Run It	2006
777	The Backstreet Boys	Everybody (Backstreet's Back)	1997
778	Glen Campbell	Rhinestone Cowboy	1975
779	George Harrison	Got My Mind Set On You	1987
780	Cee-Lo Green	F**k You/forget You	2010
781	EMF	Unbelievable	1991
782	Nelly	Hot in Herre	2002
783	Bing Crosby	I'll be seeing you	1944
784	Sugarhill Gang	Rapper's Delight	1980
785	Next	Too Close	1998
786	Percy Faith	Delicado	1952
787	Jimmy Dorsey	Besame Mucho	1944
788	Mario Winans	I Don't Wanna Know	2004
789	Abba	Take a Chance On Me	1978
790	Art Mooney	I'm Looking Over a Four Leaf Clover	1948
791	Gilbert O'Sullivan	Clair	1972
792	Leo Sayer	You Make Me Feel Like Dancing	1977
793	Phil Collins	Two Hearts	1988
794	Shirley & Company	Shame, Shame, Shame	1975
795	The Beach Boys	Kokomo	1988
796	Jordin Sparks & Chris Brown	No Air	2008
797	Usher & Young Jeezy	Love In This Club	2008
798	Blondie	Rapture	1981
799	Madonna	Beautiful Stranger	1999
800	Ringo Starr	Photograph	1973
801	Seal	Crazy	1991
802	Sara Bareilles	Love Song	2008
803	The Beatles	Eleanor Rigby	1966
804	Mariah Carey	I'll Be There	1992
805	Lisa Loeb & Nine Stories	Stay (I Missed You)	1994
806	Charles & Eddie	Would I Lie to You?	1992
807	U2 & Green Day	The Saints are Coming	2006
808	Mariah Carey	Heartbreaker	1999
809	Will Smith	Gettin' Jiggy Wit It	1998
810	Nazareth	Love Hurts	1976
811	Smokie	Living Next Door to Alice	1977
812	Lady GaGa & Beyonce	Telephone	2010
813	K-Ci & JoJo	All My Life	1998
814	Whitney Houston	Exhale (Shoop Shoop)	1995
815	Sean Paul	Get Busy	2003
816	Chuck Berry	Johnny B Goode	1958
817	Eddie Fisher	I'm Walking Behind You	1953
818	Madonna	Secret	1994
819	1910 Fruitgum Co	Simon Says	1968
820	Frankie Goes To Hollywood	Two Tribes	1984
821	Frankie Laine	Mule Train	1949
822	Rod Stewart	Sailing	1975
823	Michael Jackson	Bad	1987
824	Tommy Dorsey & Frank Sinatra	I'll Never Smile Again	1940
825	Jennifer Rush	The Power of Love	1985
826	Dean Martin	That's Amore	1953
827	Christina Aguilera	Hurt	2006
828	The Foundations	Build Me Up Buttercup	1969
829	Elvis Presley	Love Me Tender	1956
830	Meredith Brooks	Bitch	1997
831	Britney Spears	Everytime	2004
832	Madonna	Die Another Day	2002
833	Sly & The Family Stone	Family Affair	1971
834	George Michael	One More Try	1988
835	Lady GaGa	Paparazzi	2009
836	Van McCoy	The Hustle	1975
837	Enya	Orinoco Flow	1988
838	Madonna	Ray of Light	1998
839	Barry White	You're the First, the Last, My Everything	1975
840	Usher	Burn	2004
841	The Diamonds	Little Darlin'	1957
842	The Rolling Stones	Start Me Up	1981
843	Timbaland & Nelly Furtado & Justin Timberlake	Give it to Me	2007
844	Savage Garden	I Want You	1997
845	Sheena Easton	For Your Eyes Only	1981
846	Four Aces	Love is a Many Splendoured Thing	1955
847	Steppenwolf	Born to Be Wild	1968
848	Enya	Only Time	2001
849	The Partridge Family	I Think I Love You	1970
850	The Beatles	Michelle	1966
851	Kelly Clarkson	My Life Would Suck Without You	2009
852	Phil Harris	The Thing	1950
853	Kay Starr	Wheel of Fortune	1952
854	Wham!	Last Christmas	1984
855	Gorillaz	Feel Good Inc	2005
856	David Guetta & Kelly Rowland	When Love Takes Over	2009
857	Michael Jackson	Remember the Time	1992
858	The Pet Shop Boys	It's a Sin	1987
859	Eddie Fisher	I Need You Now	1954
860	Inner Circle	Sweat (A La La La La Song)	1992
861	Manfred Mann	Mighty Quinn	1968
862	DNA & Suzanne Vega	Tom's Diner	1990
863	The Andrews Sisters	Bei Mir Bist Du Schoen	1938
864	Fred Astaire & Leo Reisman	Night & Day	1932
865	Bee Gees	You Win Again	1987
866	Perry Como	Till The End of Time	1945
867	Manfred Mann	Do Wah Diddy Diddy	1964
868	Sandie Shaw	Puppet On a String	1967
869	Crazy Town	Butterfly	2001
870	REO Speedwagon	Keep On Loving You	1981
871	Evelyn Knight	A Little Bird Told Me	1949
872	Whitney Houston	Saving All My Love For You	1985
873	Kay Kyser	The Woody Woodpecker Song	1948
874	Billy Ray Cyrus	Achy Breaky Heart	1992
875	Eddy Grant	Electric Avenue	1983
876	Hoobastank	The Reason	2004
877	Amy Grant	Baby Baby	1991
878	Bobby Darin	Dream Lover	1959
879	The Mamas & The Papas	California Dreamin'	1966
880	Mariah Carey	Hero	1993
881	America	Horse With No Name	1972
882	Aaliyah	Try Again	2000
883	The Supremes	Baby Love	1964
884	The Police	Every Little Thing She Does is Magic	1981
885	George Gershwin	Rhapsody in Blue	1924
886	Highwaymen	Michael Row the Boat	1961
887	Brenda Lee	I'm Sorry	1960
888	Steve Winwood	Higher Love	1986
889	The Beatles	Day Tripper	1965
890	Harry Richman	Puttin' on the Ritz	1930
891	Tom Jones	The Green Green Grass of Home	1967
892	Glenn Medeiros	Nothing's Gonna Change My Love For You	1987
893	Bobby Brown	Humpin' Around	1992
894	Perry Como	Wanted	1954
895	Eric Prydz	Call On Me	2004
896	Sonny & Cher	I Got You Babe	1965
897	Stevie Wonder	Sir Duke	1977
898	Dire Straits	Sultans of Swing	1979
899	Kenny Rogers	Lady	1980
900	The Rolling Stones	Get Off of My Cloud	1965
901	DJ Jazzy Jeff & The Fresh Prince	Boom! Shake the Room	1993
902	Peaches & Herb	Reunited	1979
903	Foreigner	Waiting For a Girl Like You	1981
904	Frankie Laine	That Lucky Old Sun (Just Rolls Around Heaven All Day)	1949
905	Savage Garden	I Knew I Loved You	1999
906	Don Cornell	Hold My Hand	1954
907	Carpenters	Top of the World	1973
908	The Troggs	Wild Thing	1966
909	Kool & The Gang	Cherish	1985
910	Harry James	Sleepy Lagoon	1942
911	Wilson Phillips	Hold On	1990
912	2Pac & Dr Dre	California Love	1996
913	Katy Perry & Kanye West	E.T.	2011
914	Don Henley	The Boys of Summer	1985
915	Baha Men	Who Let the Dogs Out?	2000
916	Guess Who	American Woman	1970
917	The Bangles	Manic Monday	1986
918	Luther Vandross & Mariah Carey	Endless Love	1994
919	Kelis	Milkshake	2004
920	2 Unlimited	No Limit	1993
921	Ne-Yo	So Sick	2006
922	Paul Whiteman	Whispering	1920
923	Estelle & Kanye West	American Boy	2008
924	Melanie	Brand New Key	1972
925	Crystal Waters	Gypsy Woman (La Da Dee)	1991
926	Patti Page	How Much is That Doggy in the Window?	1953
927	Neil Diamond	Song Sung Blue	1972
928	Baltimora	Tarzan Boy	1985
929	Bobby Vinton	Roses Are Red	1962
930	Little Richard	Long Tall Sally	1956
931	Usher & will.i.am	OMG	2010
932	Crowded House	Don't Dream It's Over	1987
933	Love Unlimited	Love's Theme	1974
934	The Beatles	The Long & Winding Road	1970
935	Paper Lace	The Night Chicago Died	1974
936	Connie Francis	Who's Sorry Now?	1958
937	Hall & Oates	Maneater	1982
938	Herman's Hermits	No Milk Today	1966
939	U2	The Fly	1991
940	Beyonce	Check On It	2006
941	Kate Smith	God Bless America	1939
942	No Mercy	Where Do You Go?	1996
943	Robert Palmer	Addicted to Love	1986
944	The Rolling Stones	19th Nervous Breakdown	1966
945	Mary Wells	My Guy	1964
946	Rick Astley	Together Forever	1988
947	Nelly Furtado	All Good Things (Come to an End)	2006
948	Mr Mister	Broken Wings	1985
949	Maroon 5	This Love	2004
950	Nat King Cole	(I Love You) For Sentimental Reasons	1946
951	George Michael	I Want Your Sex	1987
952	Supertramp	The Logical Song	1979
953	Eddie Fisher	Oh My Papa (O Mein Papa)	1954
954	Cab Calloway & his Cotton Club Orchestra	Minnie the Moocher	1931
955	The Beatles	Twist & Shout	1964
956	The Beach Boys	I Wanna Go Home (The Wreck of the 'John B')	1966
957	Engelbert Humperdinck	The Last Waltz	1967
958	Jerry Lee Lewis	Whole Lotta Shakin' Goin' On	1957
959	Christina Aguilera	What a Girl Wants	2000
960	Martika	Toy Soldiers	1989
961	Madonna	Don't Cry For Me Argentina	1997
962	Carl Perkins	Blue Suede Shoes	1956
963	Benny Goodman	Sing, Sing, Sing (With A Swing)	1937
964	Shakespear's Sister	Stay	1992
965	The Proclaimers	I'm Gonna Be (500 miles)	1993
966	David Bowie & Mick Jagger	Dancing in the Street	1985
967	New Kids On The Block	Step By Step	1990
968	Kevin Lyttle	Turn Me On	2004
969	Debbie Reynolds	Tammy	1957
970	The Mills Brothers	You Always Hurt the One You Love	1944
971	Hall & Oates	I Can't Go For That (No Can Do)	1982
972	Michael Sembello	Maniac	1983
973	Rockwell	Somebody's Watching Me	1984
974	Jefferson Starship	We Built This City	1985
975	BoB & Hayley Williams	Airplanes	2010
976	Pop Tops	Mammy Blue	1971
977	La Bouche	Be My Lover	1995
978	Janet Jackson	Escapade	1990
979	The Cranberries	Zombie	1994
980	The Monkees	A Little Bit Me, a Little Bit You	1967
981	KC & The Sunshine Band	That's the Way (I Like It)	1975
982	The Beatles	Ob-La-Di, Ob-La-Da	1969
983	Terence Trent D'Arby	Wishing Well	1987
984	Jay Sean & Lil' Wayne	Down	2009
985	Spandau Ballet	TRUE	1983
986	Alanis Morissette	Hands Clean	2002
987	The Sugababes	Push the Button	2005
988	Duran Duran	The Reflex	1984
989	Lovin' Spoonful	Summer in the City	1966
990	Queen	Radio Ga Ga	1984
991	Creedence Clearwater Revival	Lookin' Out My Back Door	1970
992	The Pussycat Dolls	Stickwitu	2005
993	Mario Lanza	Be My Love	1951
994	The Jackson 5	I'll Be There	1970
995	KC & The Sunshine Band	Please Don't Go	1980
996	Kay Kyser	On a Slow Boat to China	1948
997	Avril Lavigne	Sk8er Boi	2002
998	Dusty Springfield & The Pet Shop Boys	What Have I Done to Deserve This	1987
999	Soul II Soul	Back to Life (However Do You Want Me)	1989
1000	The Andrews Sisters	I Can Dream, Can't I?	1950
1001	Coldplay	Clocks	2003
1002	Natasha Bedingfield	These Words	2004
1003	The Boomtown Rats	I Don't Like Mondays	1979
1004	Boyzone	No Matter What	1998
1005	Colbie Caillat	Bubbly	2007
1006	Elvis Presley	Stuck On You	1960
1007	The Platters	My Prayer	1956
1008	White Town	Your Woman	1997
1009	Jimmie Rodgers	T For Texas (Blue Yodel No 1)	1928
1010	Los Bravos	Black is Black	1966
1011	Aretha Franklin & George Michael	I Knew You Were Waiting (For Me)	1987
1012	Four Aces	Three Coins in the Fountain	1954
1013	Eric Clapton	I Shot the Sheriff	1974
1014	Nini Rosso	Il Silenzio	1965
1015	Peggy Lee	Manana (Is Soon Enough For Me)	1948
1016	Cher	If I Could Turn Back Time	1989
1017	TLC	Creep	1995
1018	Patti LaBelle & Michael McDonald	On My Own	1986
1019	Fool's Garden	The Lemon Tree	1996
1020	Paul Mauriat & his Orchestra	Love Is Blue (L'Amour Est Bleu)	1968
1021	Atomic Kitten	Whole Again	2001
1022	Maroon 5	Makes Me Wonder	2007
1023	Dr Hook	Sylvia's Mother	1972
1024	Lynyrd Skynyrd	Sweet Home Alabama	1974
1025	Chris Brown	Forever	2008
1026	Spice Girls	Goodbye	1998
1027	Frankie Laine	I Believe	1953
1028	The Emotions	Best of My Love	1977
1029	Modjo	Lady (Hear Me Tonight)	2000
1030	Yes	Owner of a Lonely Heart	1984
1031	Lumidee	Never Leave You (Uh Oooh Uh Oooh)	2003
1032	Madonna	True Blue	1986
1033	Britney Spears	Gimme More	2007
1034	Petula Clark	This is My Song	1967
1035	David Soul	Don't Give Up On Us	1977
1036	Johnnie Ray	Just Walkin' in the Rain	1956
1037	Roy Orbison	Crying	1961
1038	Cliff Edwards (Ukelele Ike)	When You Wish Upon a Star	1940
1039	Elvis Presley	(Let Me Be Your) Teddy Bear	1957
1040	Walter Murphy & The Big Apple Band	A Fifth of Beethoven	1976
1041	Peter Cetera	Glory of Love	1986
1042	The Pussycat Dolls	Buttons	2006
1043	The Fireballs	Sugar Shack	1963
1044	Heart	Alone	1987
1045	Elton John	Philadelphia Freedom	1975
1046	The Pretenders	Brass In Pocket (I'm Special)	1980
1047	Billy Joel	We Didn't Start the Fire	1989
1048	Paul McCartney	Another Day	1971
1049	Leroy Anderson	Blue Tango	1952
1050	Celine Dion	It's All Coming Back to Me Now	1996
1051	Johnny Nash	I Can See Clearly Now	1972
1052	Bruce Springsteen	Born in the USA	1985
1053	Cliff Richard	Living Doll	1959
1054	Sugar Ray	Every Morning	1999
1055	Jane Birkin & Serge Gainsbourg	Je T'Aime (Moi Non Plus)	1969
1056	Technotronic	Get Up (Before the Night is Over)	1990
1057	Al Hibbler	Unchained Melody	1955
1058	The Rembrandts	I'll Be There For You	1995
1059	Desmond Dekker	Israelites	1969
1060	Madonna	Sorry	2006
1061	Club Nouveau	Lean On Me	1987
1062	The Simpsons	Do the Bartman	1991
1063	Tommy James & the Shondells	Mony Mony	1968
1064	The Turtles	Happy Together	1967
1065	Whitney Houston	I'm Your Baby Tonight	1990
1066	The Pet Shop Boys	Go West	1993
1067	The Backstreet Boys	Incomplete	2005
1068	Bloodhound Gang	The Bad Touch	1999
1069	Rod Stewart	Rhythm of My Heart	1991
1070	Kajagoogoo	Too Shy	1983
1071	A R Rahman & The Pussycat Dolls	Jai Ho (You Are My Destiny)	2009
1072	LMFAO	Sexy and I Know It	2011
1073	Derek & The Dominos	Layla	1972
1074	The Browns	The Three Bells (Les Trois Cloches)	1959
1075	Linkin Park	What I've Done	2007
1076	Dean Martin	Everybody Loves Somebody	1964
1077	BLACKstreet & Dr Dre	No Diggity	1996
1078	The Spin Doctors	Two Princes	1993
1079	Bryan Adams	Can't Stop This Thing We Started	1991
1080	Ne-Yo	Because of You	2007
1081	Guns n' Roses	November Rain	1992
1082	Creedence Clearwater Revival	Travellin' Band	1970
1083	Yolanda Be Cool & DCup	We No Speak Americano	2010
1084	Justin Timberlake	Rock Your Body	2003
1085	Les Paul & Mary Ford	Mockin' Bird Hill	1951
1086	Mariah Carey	Always Be My Baby	1996
1087	Cutting Crew	(I Just) Died in Your Arms Tonight	1986
1088	Trio	Da Da Da ich lieb dich nicht du liebst mich nicht aha aha aha	1982
1089	Tracy Chapman	Fast Car	1988
1090	Madonna	Don't Tell Me	2000
1091	KLF	3am Eternal	1991
1092	The Tremeloes	Silence is Golden	1967
1093	50 Cent & Justin Timberlake	Ayo Technology	2007
1094	Freddie Mercury	Living On My Own	1993
1095	Beyonce & Jay-Z	Deja Vu	2006
1096	Olivia Newton-John	Hopelessly Devoted to You	1978
1097	James Blunt	1973	2007
1098	Clout	Substitute	1978
1099	Carly Simon	Nobody Does it Better	1977
1100	Mike Oldfield	Moonlight Shadow	1983
1101	The Four Seasons	Big Girls Don't Cry	1962
1102	Bessie Smith	Down Hearted Blues	1923
1103	The Police	Don't Stand So Close to Me	1980
1104	The Royal Scots Dragoon Guards	Amazing Grace	1972
1105	Bee Gees	You Should Be Dancing	1976
1106	Deep Blue Something	Breakfast At Tiffany's	1996
1107	Robbie Williams	Rock DJ	2000
1108	Millie Small	My Boy Lollipop	1964
1109	Connie Francis	Everybody's Somebody's Fool	1960
1110	Chris Brown	With You	2008
1111	Dido	Thank You	2001
1112	Beck	Loser	1994
1113	KC & The Sunshine Band	(Shake, Shake, Shake) Shake Your Booty	1976
1114	Hues Corporation	Rock the Boat	1974
1115	The New Radicals	You Get What You Give	1999
1116	Red Hot Chili Peppers	By the Way	2002
1117	Mel & Kim	Respectable	1987
1118	Free	All Right Now	1970
1119	The Temptations	Papa Was a Rolling Stone	1972
1120	The Three Degrees	When Will I See You Again?	1974
1121	Band Aid 20	Do They Know It's Christmas?	2004
1122	PSY	Gangnam Style	2012
1123	Toni Braxton	Breathe Again	1994
1124	Janet Jackson	Again	1993
1125	BoB & Bruno Mars	Nothin' on You	2010
1126	Hot Chocolate	You Sexy Thing	1976
1127	Tony Bennett	Because of You	1951
1128	Whitney Houston	One Moment in Time	1988
